Video Title,Game Name,Published At,View Count,Like Count,Comment Count,Duration (seconds),Type
Uzun Zaman Sonra - Among Us! | Bölüm 9,Amongus,2022-10-05T15:00:13Z,163166,4270,202,6925,Video
Uzman Salata Şefi - Plate Up! #4,Plate Up,2022-10-05T12:00:21Z,33190,970,75,8902,Video
Efendi Peygamberdeveleri - Hollow Knight | Bölüm 7,Hollow Knight,2022-10-05T08:59:00Z,2177,91,4,3455,Video
Tozlu Bitiriş - Brawlhalla #2,Brawlhalla,2022-10-05T08:58:00Z,3330,115,9,2093,Video
"Tenekemizi Kafamıza Taktık, Ekipli Parkur Oyunu - Pain Party",Pain Party,2022-10-05T08:55:00Z,41173,1317,29,3829,Video
Topuk Zamanı - Hollow Knight | Bölüm 6,Hollow Knight,2022-10-04T16:00:38Z,2554,111,10,3442,Video
Müşteri Yağmuru - Plate Up! #3,Plate Up,2022-10-04T15:45:03Z,27304,968,38,3976,Video
"Satış Denince Biz, Feign Mobile Çıktı - Feign | #36",Feign,2022-10-04T12:01:00Z,134018,3259,249,5562,Video
Uçanı Kaçanı Dövüyoruz - Brawlhalla #1,Brawlhalla,2022-10-04T09:00:07Z,7060,245,23,2010,Video
Kristal Muhafız Önümden Çekil - Hollow Knight | Bölüm 5,Hollow Knight,2022-10-03T12:00:34Z,3504,143,11,2523,Video
En Kavgacı Kim? - Rubber Bandits #6,Rubber Bandits,2022-10-03T11:58:56Z,14627,740,16,961,Video
İşte Şimdi Gırdım Ağzını - Rubber Bandits #5,Rubber Bandits,2022-10-02T15:00:00Z,18652,911,23,1023,Video
Benimkisi Az Pişmiş Olsun - Plate Up! #2,Plate Up,2022-10-02T12:00:23Z,30564,1203,40,2590,Video
Vazgeçmek Yok - Tetr.io #4,Tetr.io,2022-10-02T09:00:32Z,3490,148,13,2028,Video
Müziğin Ritmine Uygun Savaşmaya Var Mısın? | Metal: Hellsinger: İlk Bakış,Metal: Hellsinger,2022-10-02T08:59:00Z,3694,152,16,3005,Video
Açılın Ben Doktorum! Feign Mobile Çıktı - Feign | #35,Feign,2022-10-01T15:00:12Z,78888,3099,148,1919,Video
Steam'de En Çok Oynanan Oyunları Tahmin Ediyoruz,Suat,2022-10-01T12:00:05Z,22556,1304,57,1752,Video
Dereceli Tetris Giriyoruz - Tetr.io #3,Tetr.io,2022-10-01T09:00:07Z,3559,160,13,2384,Video
"Kuzu Kuzu, 3 vs 3 Kapışma - Worms W.M.D | #35",Worms W.M.D,2022-10-01T08:59:00Z,26333,1260,59,2706,Video
Restoranımız Açılıyor - Plate Up! #1,Plate Up,2022-09-30T15:02:00Z,43484,1463,64,2613,Video
Ateş Altındayım! - Call of Duty: Modern Warfare II,Call of Duty: Modern Warfare II,2022-09-30T12:01:00Z,6842,233,16,3418,Video
Ekiple 4 vs 4 Savaş - Age of Empires 4 | #12,Age of Empires 4,2022-09-30T12:00:04Z,20953,671,39,3236,Video
Derecemiz Yükseldikçe Çekişme Artıyor - Omega Strikers: Dereceli #9,Omega Strikers,2022-09-30T08:59:04Z,6912,270,28,2004,Video
Kim Geldi? - Feign | #34,Feign,2022-09-29T15:00:35Z,74758,2653,118,2145,Video
Koşan Ölür! - West Hunt #13,West Hunt,2022-09-29T12:00:31Z,25735,863,40,2309,Video
Artık Tırmanabiliyoruz - Hollow Knight | Bölüm 4,Hollow Knight,2022-09-29T09:00:21Z,3251,141,14,3468,Video
Kalede Devleştik - Omega Strikers: Dereceli #8,Omega Strikers,2022-09-29T08:59:00Z,7269,289,14,2062,Video
"Röveşata ile Adam Dövmek, Kavga Battle Royale - Rumbleverse",Rumbleverse,2022-09-28T15:00:02Z,31810,1845,113,660,Video
Kelime Anlatma/Bilme Oyunu - Codenames | #14,Codenames,2022-09-28T12:00:24Z,11054,410,13,3237,Video
Yetişkin Mavlek Biraz Sakin Ol - Hollow Knight | Bölüm 3,Hollow Knight,2022-09-28T11:00:10Z,3446,142,10,3473,Video
"Önce Derecesizde Isındık, Sonra... - Omega Strikers: Dereceli #7",Omega Strikers,2022-09-28T09:00:33Z,7747,356,15,1546,Video
"Kamikaze, 2 vs 2 Kapışma - Worms W.M.D | #34",Worms W.M.D,2022-09-27T15:00:35Z,26079,1292,53,2177,Video
Terbiyesiz Yüce Zote - Hollow Knight | Bölüm 2,Hollow Knight,2022-09-27T13:00:07Z,4444,176,11,3036,Video
"Isındık İyice, Kapışmaya Devam - Tetr.io #2",Tetr.io,2022-09-27T11:00:36Z,3392,174,11,2962,Video
Rakipler Dişli Gelmeye Başladı - Omega Strikers: Dereceli #6,Omega Strikers,2022-09-27T09:00:28Z,7215,324,18,1664,Video
"Havada Ölüm Kokusu Var - The Wandering Village, Final",The Wandering Village,2022-09-26T15:00:29Z,16630,558,26,5309,Video
"Artık Haydutlar Koşabiliyor, Yeni Güncelleme - West Hunt #12",West Hunt,2022-09-26T13:00:10Z,29631,1135,55,2254,Video
Böceklerin Diyarına Gidiyoruz - Hollow Knight | Bölüm 1,Hollow Knight,2022-09-26T11:00:21Z,11793,376,45,3403,Video
Dubu Yasaklanırsa... - Omega Strikers: Dereceli #5,Omega Strikers,2022-09-26T09:00:18Z,8822,410,30,1642,Video
"Tuhaf Pubg Savaşları, Efsane Oyun - PUBG (Özel Oyun) #201",PUBG,2022-09-25T15:00:03Z,26507,1392,37,1417,Video
İzleyicilerimizle Tetris Kapışması - Tetr.io #1,Tetr.io,2022-09-25T13:00:35Z,6008,293,28,3392,Video
"Satan Satana, 3 vs 3 Kapışma - Worms W.M.D | #33",Worms W.M.D,2022-09-25T11:00:20Z,24757,1151,52,2458,Video
Göbüşten Topa Yetişemedik! - Omega Strikers: Dereceli #4,Omega Strikers,2022-09-25T09:00:30Z,8478,420,22,1914,Video
Müteahhitler Yarışıyor - Tricky Towers | #23,Tricky Towers,2022-09-24T15:00:24Z,24838,1252,20,1120,Video
Tam Bir Curcuna - Rubber Bandits #4,Rubber Bandits,2022-09-24T12:00:19Z,20117,873,28,1657,Video
Son Saniyede Neler Oluyor Böyle - Omega Strikers: Dereceli #3,Omega Strikers,2022-09-24T09:07:02Z,10800,478,27,1623,Video
Onbu'yu Mancınıkla Besliyoruz - The Wandering Village #3,The Wandering Village,2022-09-23T15:00:26Z,19784,674,32,4109,Video
Kalemizi Gole Kapattık - Omega Strikers: Dereceli #2,Omega Strikers,2022-09-23T09:00:25Z,11852,532,23,1764,Video
Gavga Var! - Rubber Bandits #3,Rubber Bandits,2022-09-22T15:00:29Z,25077,1156,26,1126,Video
"Kale Güvenilir Ellerde, Dereceliye Başlıyoruz - Omega Strikers: Dereceli #1",Omega Strikers,2022-09-22T09:00:18Z,19699,726,17,1768,Video
"Şut ve Gol, 3 vs 3 Futbol - Omega Strikers: İlk Bakış",Omega Strikers,2022-09-21T15:00:21Z,22487,803,37,3918,Video
Gölgelerin Gücü Adına - League of Legends | Bölüm 6,League of Legends,2022-09-21T09:00:32Z,18775,805,65,2403,Video
Yürüyen Kasabayı Hayatta Tutuyoruz - The Wandering Village #2,The Wandering Village,2022-09-20T15:00:21Z,25651,887,42,4403,Video
"İnce Hesaplar, Sadece Bulmaca Modu - Tricky Towers | #22",Tricky Towers,2022-09-20T09:00:26Z,26033,1208,30,1156,Video
"Vagonları Trenle Buluşturuyoruz, Mini Puzzle - Railbound: İlk Bakış",Railbound,2022-09-19T15:00:29Z,31038,1222,39,2628,Video
Al Sana Bir Kaya - League of Legends | Bölüm 5,League of Legends,2022-09-19T09:00:13Z,20403,1025,93,1942,Video
"Onbu'nun Sırtına Sığındık, Hayatta Kalma Oyunu - The Wandering Village #1",The Wandering Village,2022-09-18T15:00:36Z,62641,2014,84,5318,Video
Yeni Mapleri Deniyoruz - Fall Guys #37,Fall Guys,2022-09-18T12:00:33Z,17945,1215,37,648,Video
Son Saniyeye Kadar Çekişme - Valorant Dereceli | #39,Valorant,2022-09-18T09:00:27Z,6741,274,18,2200,Video
O Wini Almalıyız - Super Animal Royale #2,Super Animal Royale,2022-09-17T15:03:13Z,10769,447,16,1558,Video
Tetris Ustası - Tricky Towers | #21,Tricky Towers,2022-09-17T12:00:08Z,26829,1308,47,1068,Video
Bu Kostüm Çok Güçlü - BLOCK'EM #5,BLOCK'EM,2022-09-17T09:00:18Z,18047,1063,38,899,Video
Güçlene Güçlene Kazanacağız - Neophyte,Neophyte,2022-09-16T15:00:16Z,32975,1284,48,3006,Video
Kelime Anlatma/Bilme Oyunu - Codenames | #13,Codenames,2022-09-16T09:00:19Z,10548,479,9,1109,Video
"Ordular Yerlerine, Ekipli Kule Savunma Oyunu - Extremely Realistic Siege Warfare Simulator",Extremely Realistic Siege Warfare Simulator,2022-09-15T15:00:32Z,37423,1529,66,2178,Video
"İnce Hesaplanmış Planlar, Takımlı 2 vs 2 Kapışma - Worms W.M.D | #32",Worms W.M.D,2022-09-15T09:00:02Z,29747,1565,34,2265,Video
Şampiyon Belli Oluyor! - POL Turnuvası: Circuit Superstars Final 2. Gün Yarışları | Bölüm 3 (Tamamı),POL,2022-09-14T15:01:17Z,32356,1279,95,11003,Video
Usta Haydut - West Hunt #11,West Hunt,2022-09-14T12:00:05Z,20362,1007,32,829,Video
Kelime Anlatma/Bilme Oyunu - Codenames | #12,Codenames,2022-09-14T09:00:15Z,10862,494,31,1099,Video
Finalde %1 Benzin! - POL Turnuvası: Circuit Superstars Final 1. Gün Yarışları | Bölüm 2 (Tamamı),POL,2022-09-13T14:00:03Z,34576,1216,120,9824,Video
"Güçlerimizi Birleştirdik, Takımlı 2 vs 2 Kapışma - Worms W.M.D | #31",Worms W.M.D,2022-09-13T11:00:30Z,31942,1715,54,2343,Video
POL Turnuvası: Circuit Superstars Ön Eleme Yarışları | Bölüm 1.0 (Tamamı),POL,2022-09-12T14:05:04Z,28226,964,53,12190,Video
Kelime Anlatma/Bilme Oyunu - Codenames | #11,Codenames,2022-09-12T12:00:11Z,14738,658,32,1325,Video
Üzerimize Oynuyorlar! - BLOCK'EM #4,BLOCK'EM,2022-09-12T09:00:09Z,18524,1014,37,1106,Video
Hain Kim? - Project Winter #13,Project Winter,2022-09-11T15:00:34Z,30866,1303,35,1988,Video
Şerife Mermi Iskalatmak - West Hunt #10,West Hunt,2022-09-11T12:00:22Z,23437,1129,30,862,Video
"Suikastçı, Efsane Hain Oyunu - Project Winter #12",Project Winter,2022-09-10T15:00:27Z,34014,1686,47,1197,Video
Tatlı Ama Çok Çekişmeli - BLOCK'EM #3,BLOCK'EM,2022-09-10T12:00:26Z,21315,1155,30,1255,Video
Sonra Açıldık Ama - Tricky Towers | #20,Tricky Towers,2022-09-10T09:00:15Z,21621,1154,33,982,Video
Eee Biz Ona Tuzak Kurmuştuk! - Feign | #33,Feign,2022-09-09T15:00:30Z,69995,2552,79,2119,Video
Heyecan Dolu Maç - Valorant Dereceli | #38,Valorant,2022-09-09T12:00:40Z,4937,218,15,2676,Video
"İyice Isındık, Görevler Tamam - MicroWorks #2",MicroWorks,2022-09-09T09:00:07Z,15125,724,32,1642,Video
Yanıma Gelme Artık - West Hunt #9,West Hunt,2022-09-08T15:00:25Z,25332,1272,47,867,Video
Stratejik Hamleler - Tricky Towers | #19,Tricky Towers,2022-09-08T12:00:01Z,28990,1367,46,1211,Video
"Görevi Hızlıca Yap, Puanı Kap - MicroWorks #1",MicroWorks,2022-09-07T15:00:22Z,25425,1100,58,2104,Video
Belediye Binası Dikme Taktiği - Worms W.M.D | #30,Worms W.M.D,2022-09-07T12:00:07Z,33763,1838,81,1753,Video
"Usta Hırsız, Mükemmel Oyun - Project Winter #11",Project Winter,2022-09-06T15:00:09Z,37286,1909,68,1607,Video
"Çırpınış, Sıralamaya Girme Rekor Denemesi - Tricky Towers | #18",Tricky Towers,2022-09-06T12:00:07Z,27909,1349,54,2095,Video
Lobiyi Temizledik | Apex Legends - Vantage | #16,Vantage,2022-09-05T15:00:41Z,5387,250,12,1156,Video
Tehlikeli Kurtçuklar - Worms W.M.D | #29,Worms W.M.D,2022-09-05T12:00:19Z,33870,1646,64,2372,Video
Her An Dengeler Değişebilir! - Feign | #32,Feign,2022-09-04T15:00:18Z,112626,3503,111,2476,Video
Kim Kiminle Müttefik? - Worms W.M.D | #28,Worms W.M.D,2022-09-04T15:00:17Z,31967,1549,56,2194,Video
Son 3 Maç Dedik Ve... (Bölüm 2) - Fall Guys #36,Fall Guys,2022-09-04T12:00:17Z,17062,971,68,1532,Video
Mahalle Kavgası - Who's Who? #2,Who's Who,2022-09-03T15:00:17Z,49894,2237,68,1507,Video
Son 3 Maç Dedik Ve... (Bölüm 1) - Fall Guys #35,Fall Guys,2022-09-03T09:00:00Z,17303,1064,27,776,Video
Öngörümüz Güzel Ama... - Worms W.M.D | #27,Worms W.M.D,2022-09-02T15:00:34Z,33707,1640,62,2176,Video
Kaşındık! - Fall Guys #34,Fall Guys,2022-09-02T12:00:17Z,15779,929,29,731,Video
Bu Ne Biçim Mezar - Islets #3,Islets,2022-09-02T09:00:22Z,3253,145,17,2135,Video
Kim Bot Kim Gerçek? - Who's Who? #1,Who's Who,2022-09-01T15:00:35Z,66105,2891,63,920,Video
Rüzgar Aldı Götürdü - Fall Guys #33,Fall Guys,2022-09-01T12:00:20Z,16603,951,38,725,Video
Gökyüzü Korsanı Beni Vuramazsın! - Islets #2,Islets,2022-09-01T09:00:14Z,3264,151,16,2159,Video
Trenimiz Uzayda - Unrailed! #3.3,Unrailed,2022-08-31T15:00:02Z,18193,906,60,2639,Video
Nerden Nereye - Super People #7,Super People,2022-08-31T12:00:04Z,4834,196,15,1099,Video
Adaları Tekrar Birleştirmek İçin... - Islets #1,Islets,2022-08-31T09:00:15Z,9219,348,22,1858,Video
Botlar Peşimi Bırakın Lütfen - West Hunt #8,West Hunt,2022-08-30T15:00:09Z,52272,2155,132,1626,Video
Uçanı Kaçanı Avladık - Fortnite #8,Fortnite,2022-08-30T12:00:01Z,3038,170,14,1126,Video
Kusursuz Takım Çalışması - Unrailed! #3.2,Unrailed,2022-08-29T15:00:29Z,18189,831,40,2940,Video
Ful Odak F1 Pilotu zSuat - Circuit Superstars #18,Circuit Superstars,2022-08-29T12:00:05Z,20419,1029,57,1571,Video
Finaldeki Sürpriz - FAR: Changing Tides #Final,FAR: Changing Tides,2022-08-29T09:00:07Z,2509,133,10,2671,Video
Kötü Pozisyonda Kalsak da... - West Hunt #7,West Hunt,2022-08-28T15:00:18Z,45032,1875,76,954,Video
"Kaldırma Bi Saniye, ATV ve Tabanca Modu - PUBG (Özel Oyun) #200",PUBG,2022-08-28T12:00:06Z,27401,1277,45,1355,Video
"Yürü Yürü Bitmedi, Bu Ne Uzun Yol! - FAR: Changing Tides #9",FAR: Changing Tides,2022-08-28T09:00:34Z,2051,101,7,1847,Video
Aşırı Zor Modunda Ne Kadar Dayanabileceğiz? - Unrailed! #3.1,Unrailed,2022-08-27T15:00:22Z,24469,1095,61,2776,Video
Galibiyet İçin Odaklandık - Circuit Superstars #17,Circuit Superstars,2022-08-27T12:00:19Z,17569,883,56,1389,Video
Dev Platormu Gün Yüzüne Çıkardık - FAR: Changing Tides #8,FAR: Changing Tides,2022-08-27T09:00:30Z,2083,116,6,1755,Video
Yeni Güncelleme Bizi Mahvetti - West Hunt #6,West Hunt,2022-08-26T15:00:27Z,52442,2155,56,1390,Video
Panik Yok Her Şey Kontrol Altında - Unrailed! #2.3,Unrailed,2022-08-26T12:00:34Z,13626,1157,152,249,Video
Tam Gaz Devam - FAR: Changing Tides #7,FAR: Changing Tides,2022-08-26T09:00:33Z,2242,109,8,1508,Video
Pubg'yi 2D Hayvanlarla Oynamak - Super Animal Royale İzleyicilerimizle Custom,PUBG,2022-08-25T15:00:05Z,40442,1605,63,2030,Video
Kabus Gücü - Valorant Dereceli | #37,Valorant,2022-08-25T12:00:10Z,5162,225,13,2026,Video
Tamir Kitini Yakıt Olarak Kullanmak? - FAR: Changing Tides #6,FAR: Changing Tides,2022-08-25T09:00:11Z,2209,122,5,1427,Video
Minik Hatalar Sonucu Belirledi - Circuit Superstars #16,Circuit Superstars,2022-08-24T15:00:08Z,19853,939,53,1928,Video
Bu Ne Biçim Alan! - PUBG (Dereceli Oyun) #199,PUBG,2022-08-24T12:00:02Z,10513,480,31,1568,Video
Engelleri Aşıyoruz - FAR: Changing Tides #5,FAR: Changing Tides,2022-08-24T09:00:08Z,2293,112,5,1963,Video
Tam İsabet - Cursed to Golf,Cursed to Golf,2022-08-23T15:00:02Z,24078,927,33,4493,Video
Silahlarımın Karşısında Durmak Zor - Valorant Dereceli | #36,Valorant,2022-08-23T12:00:37Z,4942,209,15,1732,Video
Denizin Altına İniyoruz - FAR: Changing Tides #4,FAR: Changing Tides,2022-08-23T09:00:30Z,2661,126,7,1624,Video
zSuat vs OoSee derken... - PUBG (Özel Oyun) #198,PUBG,2022-08-22T15:00:38Z,39060,1698,73,1934,Video
İyi Çıkış Win Getirir - Circuit Superstars #15,Circuit Superstars,2022-08-22T12:03:06Z,18380,992,53,1503,Video
Gemimiz Şimdi Çok Daha İyi - FAR: Changing Tides #3,FAR: Changing Tides,2022-08-22T09:00:29Z,3331,151,6,1767,Video
Satan Satana - Forza Horizon 5 | Eleyici | #33,Forza Horizon 5,2022-08-21T15:00:10Z,26864,1583,44,901,Video
Dinamit Çok Güçlü - Unrailed! #2.2,Unrailed,2022-08-21T12:00:34Z,27461,1268,43,2759,Video
Dalgaların Altında Kaldık - FAR: Changing Tides #2,FAR: Changing Tides,2022-08-21T10:00:17Z,3777,177,6,1741,Video
Tren Rayına Oturuyor - Unrailed! #2.1,Unrailed,2022-08-20T15:00:07Z,30943,1291,61,2370,Video
Usta Tır Şöförleri Yarışıyor - Circuit Superstars #14,Circuit Superstars,2022-08-20T13:00:02Z,19457,881,59,1587,Video
Yolculuk Başlasın - FAR: Changing Tides #1,FAR: Changing Tides,2022-08-20T10:00:01Z,8220,394,21,1862,Video
Kıran Kırana Mücadele - Circuit Superstars #13,Circuit Superstars,2022-08-19T14:00:22Z,19871,945,56,1381,Video
Oyunun Kaderiyle Oynandı! - Fall Guys #32,Fall Guys,2022-08-19T11:00:21Z,20287,1120,39,819,Video
Keskin Nişancı ve Yeni Araba Pillar Modu - PUBG (Özel Oyun) #197,PUBG,2022-08-18T15:00:07Z,43689,1683,50,1203,Video
Can Basana Yılan Bile Dokunmaz! - Fortnite #7,Fortnite,2022-08-18T12:00:40Z,3096,174,15,593,Video
"Tren Gelmeden Engelleri Aş, Rayları Döşe! - Unrailed! #1",Unrailed,2022-08-17T15:00:36Z,40619,1834,130,2281,Video
Gerilim Dolu Oyun - Fall Guys #31,Fall Guys,2022-08-17T12:15:02Z,20913,1178,32,583,Video
Mini Turnuva Kapışması - Circuit Superstars #12,Circuit Superstars,2022-08-16T15:00:06Z,30022,1188,98,3899,Video
"Yeni Yurdumuzu Açıyoruz - Two Point Campus, Final",Two Point Campus,2022-08-16T13:02:04Z,19008,732,68,4569,Video
Uça Uça Avlıyoruz - Fortnite #6,Fortnite,2022-08-16T11:02:48Z,2646,176,10,517,Video
Ekiple F1 Mini Turnuva - Circuit Superstars #11,Circuit Superstars,2022-08-15T15:00:11Z,31506,1427,99,4332,Video
Ortam Bayağı Karışık - PUBG (Dereceli Oyun) #196,PUBG,2022-08-15T13:00:18Z,8685,451,20,1690,Video
Mesafe Tanımıyoruz - PUBG (Dereceli Oyun) #195,PUBG,2022-08-14T12:00:07Z,10972,477,42,1710,Video
Rakibin Kafasına Kalkan Fırlatmak? - Fortnite #5,Fortnite,2022-08-14T10:00:31Z,3781,203,12,1112,Video
"Sadece Pillar ve Alan Bombası, Yeni Gelen Arabayı Deniyoruz - PUBG (Özel Oyun) #194",PUBG,2022-08-13T15:00:10Z,37824,1751,54,1151,Video
İlk Mezunlarımızı Veriyoruz - Two Point Campus #3,Two Point Campus,2022-08-13T11:00:29Z,28003,1065,101,5276,Video
Kapsül Pususu? - Project Winter #10,Project Winter,2022-08-12T14:00:35Z,33419,1539,65,1757,Video
Fişek Gibiyiz - Fortnite #4,Fortnite,2022-08-12T11:00:13Z,4160,239,15,1138,Video
Canlar Az Aksiyon Çok - PUBG (Özel Oyun) #193,PUBG,2022-08-11T14:02:14Z,38542,1551,43,2131,Video
Öğrenci Adaylarına Üniversitemizi Tanıtıyoruz - Two Point Campus #2,Two Point Campus,2022-08-11T11:00:12Z,27096,1222,72,2402,Video
Masumdan Daha Masumuz - Project Winter #9,Project Winter,2022-08-10T14:30:04Z,30095,1610,48,1395,Video
Üniversite Kuruyoruz... - Two Point Campus,Two Point Campus,2022-08-10T11:00:24Z,61904,2214,100,5959,Video
Görev Adamı - Project Winter #8,Project Winter,2022-08-09T14:00:23Z,30480,1433,62,1954,Video
Bu Sefer Kazanacağız! - Pro Soccer Online #10,Pro Soccer Online,2022-08-09T11:00:17Z,36502,1463,57,1704,Video
Yabancı Oyuncular ile Vs - Circuit Superstars #10,Circuit Superstars,2022-08-08T14:00:21Z,20304,989,42,889,Video
Hain Görünümlü Masum - Project Winter #7,Project Winter,2022-08-08T11:00:21Z,33716,1586,57,2018,Video
Terminatör Takım - PUBG (Özel Oyun) #192,PUBG,2022-08-07T14:00:17Z,31104,1475,59,1804,Video
Efsane Satış - Project Winter #6,Project Winter,2022-08-07T11:00:18Z,31027,1466,42,1783,Video
Kafalar Karışık - Project Winter #5,Project Winter,2022-08-06T14:00:28Z,41954,1925,104,2251,Video
Devlerin Kavgası - GigaBash,GigaBash,2022-08-06T11:00:18Z,26603,1213,39,697,Video
6 ya 6 Mükemmel Kapışma - Circuit Superstars #9,Circuit Superstars,2022-08-05T14:00:23Z,25319,1267,153,1327,Video
Burun Farkıyla - BLOCK'EM #2,BLOCK'EM,2022-08-05T10:00:22Z,29837,1309,45,1517,Video
İzini Buldum - Feign | #31,Feign,2022-08-04T14:00:03Z,88709,3058,154,1875,Video
Pusucu Avı - Fortnite #3,Fortnite,2022-08-04T11:10:13Z,5902,279,27,1234,Video
F1 Pilotu zSuat - Circuit Superstars #8,Circuit Superstars,2022-08-03T14:00:25Z,27635,1419,62,1434,Video
Fortnite'a Giriş - Fortnite #2,Fortnite,2022-08-03T11:00:34Z,7477,376,39,1280,Video
Köyü Havaya Uçurduk! - Feign | #30,Feign,2022-08-02T14:00:18Z,133993,4238,143,2652,Video
Babamıza Kavuştuk? - Sunblaze #4,Sunblaze,2022-08-02T11:00:11Z,2562,107,12,1687,Video
Aynen Planladığım Gibi - Sunblaze #3,Sunblaze,2022-08-02T10:00:17Z,1628,81,6,1352,Video
Hatayı En Başında Yaptık - Circuit Superstars #7,Circuit Superstars,2022-08-01T15:00:20Z,24448,1241,43,1796,Video
Sıkıntı Yok! - Sunblaze #2,Sunblaze,2022-08-01T13:00:21Z,2725,128,6,1922,Video
"Antrenman Simülasyonu Bu, Oyuncak Değil! - Sunblaze #1",Sunblaze,2022-08-01T12:00:10Z,8164,275,20,1445,Video
Bi' Anlık Hata - Forza Horizon 5 | Eleyici | #32,Forza Horizon 5,2022-07-31T15:00:16Z,40253,1921,54,1705,Video
Ölümsüzlük Bitti... - Sekiro: Shadows Die Twice | Bölüm 47,Sekiro: Shadows Die Twice,2022-07-31T13:19:05Z,4102,116,8,3535,Video
Ve Büyük Final Boss... Taktiksel Mücadele - Stacklands #3.7,Stacklands,2022-07-30T15:00:10Z,21958,897,81,3370,Video
Birileri Kuyumuzu Kazıyor - Circuit Superstars #6,Circuit Superstars,2022-07-30T11:00:06Z,26337,1323,100,1712,Video
Final Boss'una Hazırlanıyoruz - Stacklands #3.6,Stacklands,2022-07-29T15:00:18Z,16498,685,46,4180,Video
Seninle Görüşeceğiz Kaplan - Stacklands #3.5,Stacklands,2022-07-29T13:15:23Z,19770,794,38,3716,Video
Garibana Çöktük! - Fall Guys #30,Fall Guys,2022-07-28T14:00:35Z,27526,1650,61,708,Video
Temiz Oyun - Valorant Dereceli | #35,Valorant,2022-07-28T11:00:21Z,8001,345,21,2634,Video
Ortalık Fena Karıştı - PUBG (Dereceli Oyun) #191,PUBG,2022-07-27T14:00:14Z,37152,1541,106,2129,Video
Kin İblisi Uğraştıracak Sanki - Sekiro: Shadows Die Twice | Bölüm 46,Sekiro: Shadows Die Twice,2022-07-27T12:00:04Z,1734,52,1,2111,Video
Neler Olmuş Burda! - Sekiro: Shadows Die Twice | Bölüm 45,Sekiro: Shadows Die Twice,2022-07-27T11:00:28Z,944,34,2,1313,Video
Kutsal Ejdere Elektriği Verdik - Sekiro: Shadows Die Twice | Bölüm 44,Sekiro: Shadows Die Twice,2022-07-27T10:00:21Z,1350,59,2,4126,Video
Yeni Adaya Yelken Açtık - Stacklands #3.4,Stacklands,2022-07-26T15:15:02Z,26964,1090,43,3139,Video
Köyümüze Boss Saldırdı! - Stacklands #3.3,Stacklands,2022-07-26T14:10:06Z,30174,1147,58,3461,Video
Kılıçla Balık Avına Çıktık - Sekiro: Shadows Die Twice | Bölüm 43,Sekiro: Shadows Die Twice,2022-07-26T11:00:13Z,1215,35,5,1973,Video
Pınarbaşı Sarayını Basıyoruz- Sekiro: Shadows Die Twice | Bölüm 42,Sekiro: Shadows Die Twice,2022-07-26T10:00:33Z,1475,42,3,1748,Video
Köyümüz Fabrikaya Dönüştü - Stacklands #3.2,Stacklands,2022-07-25T16:30:05Z,31555,1326,74,4111,Video
Rekor Denemesine Başlıyoruz - Stacklands #3.1,Stacklands,2022-07-25T15:09:29Z,39663,1587,118,3908,Video
Bittin Sen Keşiş - Sekiro: Shadows Die Twice | Bölüm 41,Sekiro: Shadows Die Twice,2022-07-25T13:00:36Z,1781,56,11,2156,Video
Baba ile Hesaplaşma Vakti - Sekiro: Shadows Die Twice | Bölüm 40,Sekiro: Shadows Die Twice,2022-07-25T12:06:43Z,1320,58,8,2197,Video
Satabilecek Miyiz? - PUBG (Dereceli Oyun) #190,PUBG,2022-07-24T14:00:15Z,32647,1635,72,1934,Video
Stratejiler Win Getirdi Mi? - PUBG (Dereceli Oyun) #189,PUBG,2022-07-23T14:00:17Z,40453,1867,70,1791,Video
"Hilmi ile Sonunda Taşındık, Sohbet Muhabbet - Unpacking #8",Osman,2022-07-23T11:00:23Z,4594,182,22,1941,Video
Etrafımız Sarıldı! - PUBG (Dereceli Oyun) #188,PUBG,2022-07-22T14:00:34Z,30185,1347,67,1702,Video
"Hilmi ile Taşınıyoruz, Sohbet Muhabbet - Unpacking #7",Osman,2022-07-22T11:00:01Z,3369,168,16,1846,Video
"Koca Düzeni Alt Üst Etmek İsteyen Bir Kedi, Final - Stray #8",Stray,2022-07-21T19:16:09Z,26675,1166,151,3634,Video
Yakalandık! İhanete Uğradık - Stray #7,Stray,2022-07-21T15:00:19Z,16536,648,30,3001,Video
İsyancı Robota Yardım Ediyoruz - Stray #6,Stray,2022-07-21T13:00:05Z,17947,670,35,3278,Video
Korkunç Lağımdan Geçiş ve Zürk Saldırısı (Ozan Robot ve Şarkıları...) - Stray #5,Stray,2022-07-21T11:00:24Z,15389,710,18,2517,Video
